Series Name,"Series Code","Country Name","Country Code","1970 [YR1970]","1971 [YR1971]","1972 [YR1972]","1973 [YR1973]","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Cambodia","KHM","13.533834484708","","","","","","","","","","","","","","","","","","","","","","","48.7242577792075","64.4680319495873","77.7667280459137","69.161566797509","78.9346444576035","75.6194730028848","94.1768880777248","111.609534096351","114.141051677443","119.692936082198","123.080812205448","134.511417364277","136.831930064782","144.614453506074","138.26814686973","133.320259380131","105.138475373852","113.603718236027","113.581843528741","120.597437504514","130.046486672574","129.61223231027","127.86406699658"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Cameroon","CMR","50.8799526410542","50.1761305204384","46.4776194884408","44.6908940961693","48.2380132418624","48.2279939031791","50.0072160573699","52.865708956373","51.7772264377123","49.32094171691","55.0161390869062","50.2811784137007","62.125393518961","59.701190873731","64.4720202512472","65.0245883756553","46.0058070249231","37.3202952689502","31.9946088568334","38.4764837848263","37.496445441126","34.6387793556715","38.8625921730277","26.1588429586065","36.9611210051921","36.682272663701","45.1156121020442","48.4696352704455","42.2946538344074","37.2383798464814","47.9279442460149","51.5722691890366","48.4817227279603","40.2431925894529","41.8377424272557","44.9976813491601","47.1044341825127","53.2156908586592","56.9244171571945","42.1761073591554","47.2385853955539","51.5219876046319","50.0360127264729","49.6745363465116","50.832389307633","45.5401468277001"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Canada","CAN","41.6320830533707","40.824051698947","41.9900953973088","44.4375101834057","48.2465208087527","46.0101634973425","44.4144944931648","45.9125599858509","49.0090976821495","52.4140613846798","53.4976285041651","52.2781317331343","46.7855822407459","46.8897355435308","52.6754344987322","53.0490387993776","53.2857279054247","51.0807342208607","51.570865517512","50.2576880420193","50.1751089831558","49.4008606327038","52.9160539035975","58.440817181658","64.5925875261397","69.2823529837522","70.4905235915489","74.3366100816522","78.0811853628611","80.1150293129295","82.7653578503214","78.3442183943698","75.7070320779233","69.8400946170607","70.1924199909562","69.7591330167357","68.0521644769988","66.2834197482347","67.0236083618983","58.4743918224897","60.2081215044483","62.4987387708328","62.5955489395005","62.2310749013405","64.3786621564923","66.1649020669781"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Cayman Islands","CYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Trade (% of GDP),"NE.TRD.GNFS.ZS","Central African Republic","CAF","73.5008478028886","67.2226952791009","58.7478877440636","65.1049252125144","71.0729370672464","61.0503166351623","51.5134770679399","59.5293038235671","57.3060779001441","57.5655068303631","66.3023280832322","58.4431938924067","56.4022587335688","60.7652604197473","58.8956716431012","53.6444942027307","46.8090580912756","46.3944345628938","42.7986346311062","46.7670475619484","42.9429835183745","43.7093216871222","43.2290760804125","39.9886220219109","48.4180322318527","50.4758911171183","47.0844050293092","55.8185083614851","51.0495318767161","43.212343897896","45.6597819937269","39.7304997372329","36.1085647794782","36.2312260023474","33.2439549188203","35.0709368656226","36.3958702287378","37.5808990187896","34.4375218095517","31.4942464896799","34.4304819543042","34.4756183327299","33.0594485943314","38.3992875721315","53.0950920179825","53.1451477769621"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Chad","TCD","38.3095679084534","36.9700137014997","33.9491575536703","39.2290307932624","45.194817400313","40.2532786995854","42.4681536718392","43.7266546211927","44.3903103907817","52.4162296735341","45.8105834878482","37.7617788793387","20.0567975931731","39.9604058432279","42.0708387754191","43.2336653879896","48.7698991279027","51.8817263983252","45.1233829032322","45.1900918656555","41.3870234428165","36.3495413219118","35.904560029092","42.6473333333747","50.9883513558935","55.6965565726313","46.6100331929446","49.313101141288","48.0589828951249","50.5078677642823","51.5711720135652","64.3219080406854","126.350807849912","83.3789149599315","101.768590921564","85.8467450268875","95.9132286345796","84.7310238635539","80.2896664151306","77.1094643663715","80.3907092891162","80.6810748936415","80.5756196842099","72.6489157572057","76.6265231668971","66.5641643497065"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Channel Islands","CHI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Trade (% of GDP),"NE.TRD.GNFS.ZS","Chile","CHL","28.3251132102312","22.8806324476608","22.721341161344","28.6898415593333","38.8365775660149","50.6844367039541","44.2485361322266","41.7489130327917","43.4763932077798","47.6760299753236","48.1200280336465","41.7594129125858","39.865211583975","44.8200355291557","47.2618032629054","50.583825711089","52.0537091456781","54.1930368544781","58.4545403677899","62.9729237749873","61.745690517228","58.0942936770031","56.2540505535177","53.6090643961983","53.2150287147477","54.9671532770564","54.7679748031421","54.9466136043717","54.3211636798972","55.3472671123649","59.3158221071175","63.1431262130583","63.3937254937039","66.3162866213553","69.7336633531416","71.6167608729932","73.0986510801193","76.4074154997173","80.789773429257","66.3372029178825","69.0637159959492","72.2056659465244","68.271846399908","64.9734766055273","65.2725878378167","58.9722752971997"
Trade (% of GDP),"NE.TRD.GNFS.ZS","China","CHN","4.95240601833575","4.92083519882779","5.75536749725748","8.00014512734925","10.3334865791986","9.55420299391347","8.83691360503246","8.38461538461539","9.65014154062668","11.0865781306023","12.4248485276547","14.8971819799761","19.6929683051809","17.9211027113208","19.0326117398578","20.7128550124155","19.8814799533637","24.857665077842","30.0647705925082","25.1056952042254","24.2731321081918","25.9497241030806","30.1457164535977","36.0560778682481","35.7698149872759","34.2740960274877","33.8147454677544","34.5330173588031","32.4246962692737","33.5245667311392","39.4105387880359","38.5273592755252","42.7474036340511","51.8039880005265","59.5055242248184","62.2078928657802","64.4788839040175","62.1933634764775","57.6127153432419","45.1848703785767","50.7170776627003","50.7409045864209","48.2675223674033","46.7443755773553","44.9052159543496","39.4641693353018"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Colombia","COL","27.8252289708363","27.9832698253852","26.0529285812229","27.5884191478862","30.1705419623803","29.8288357672522","30.9412516204182","30.0644247649187","30.4245140392331","28.6616022482855","31.8149867332012","27.2693848463742","26.1037729578128","23.699820931412","24.348750085568","26.3331012832964","30.8306359086594","29.865550187616","30.1428020036572","31.8216218481762","34.7778103803081","33.5299180947153","33.6115913436524","36.1774714449627","35.917537450138","35.4972303177666","36.0441071863282","35.5970680886793","35.9089230535138","36.1492793141794","32.6670854693067","33.9011117949445","32.9826392144234","36.51618351723","35.8634269337995","37.4226974949549","39.6413559606292","37.0988970982903","39.1676494164354","35.1561285074585","34.2646031687681","39.4704235545367","38.8351510186689","37.9866487978456","37.4874656411103","38.3607641184453"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Comoros","COM","","","","","","","","","","","35.7561835091554","35.7555197361023","35.7572850858334","35.7573267597918","35.7565919904837","35.757685475385","35.7566167116572","35.7568169719435","35.7565312388164","35.7577593566688","35.7570317175344","35.7572110361659","35.7573554920457","35.7569519175283","35.7572793619743","35.7572385313105","35.757815070747","35.7570439088601","35.7572500717527","35.7571570936764","35.7574785467961","35.7572288808942","35.7571190715765","35.7569591302191","35.7570631161898","35.7574093340398","35.7572745643301","33.1561792127495","36.2185263542809","37.8969223253542","39.5501369651607","40.0009955862344","40.8104189375399","39.2432952739814","39.2358231954392","37.8049520714563"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Congo, Dem. Rep.","COD","","","","","","","","","","","","","","","","","","","","","","","","","42.5167224681773","52.2085314177979","60.3162567434145","33.750000421875","62.6793067265869","41.1776608191529","27.0144029227569","25.0419375138391","29.3168456429821","54.0313561776419","49.3364146254994","52.3146046950079","47.9632596230374","80.1420550528087","83.7722916477706","62.9468793647405","90.7476102952768","85.1981441945765","68.3517113979555","77.4659451458626","78.6901501261946","61.2543451633175"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Congo, Rep.","COG","92.4999736842105","85.2310872950099","80.0966280193237","74.9999917218543","112.703917672108","99.6350364963504","106.932895174709","110.85095212766","104.790524457892","96.0392156862745","120.144284128746","134.114823703157","123.774647887324","109.70970970971","107.250912884716","112.793572311496","93.5022348876701","80.3551924832466","81.0470409711684","83.3530093224987","70.8193543307087","69.6845429946663","57.1407058861412","74.1761942770688","132.736248422167","128.312504260557","128.407663306917","135.758179538246","148.901662464134","131.394190298765","123.909884405671","130.732481081873","135.45607107226","156.861777335368","131.368198717322","119.552892262402","125.600762974491","148.586625395069","133.108486659608","135.552365681975","124.064754399607","124.591742710141","97.444435145443","93.0028633918123","104.23492622282","122.693624025157"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Costa Rica","CRI","62.4139799958305","63.8994001919322","66.8322013680956","67.6729899662187","81.2639518244509","68.6097858241778","63.8196714968368","67.2036836697027","64.2126400400849","64.1161900027263","63.2969037775773","91.4445368481303","87.2487701779101","72.8201122848261","68.3535272794641","63.1993362968233","61.8362125287889","67.3988009843484","69.8354905376179","73.5829599960743","75.2851641940228","71.4396757098608","76.096235483936","79.3523368251406","77.9973079996442","79.7743745464632","84.057164004907","87.6131980969083","92.0380212371192","87.5386137909503","86.5249235324802","80.8527587184458","80.413944336283","83.3277075342901","85.2564771957235","89.2226638929773","89.8145546141466","86.4565958436023","86.4015127110064","69.7593177246532","67.5120896837726","68.6391465073183","67.0485392950742","64.0664105879215","65.1912420532231","60.7535619395756"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Cote d'Ivoire","CIV","64.876956695978","60.6373191728679","62.5187716532962","68.9858705622116","84.0730713090158","73.3133667857572","77.9892238596904","78.956604026406","73.95669727745","72.2659282420616","76.1802896945707","77.459198875202","75.750021666503","72.6801769689194","77.103198191928","79.1725137120598","69.6773571637603","63.050248281061","58.3782715178313","61.0885440449655","58.8014956103209","56.9978213142969","60.0250653360901","55.3485218490843","69.8366580166987","76.202343905242","52.8042944203944","54.0062903388559","53.6538337945964","55.8935626904691","54.9639916285182","53.1141047165328","55.9019482288469","53.2600606798295","58.1182963036336","62.8209360396041","63.69037706211","61.430942349017","61.9406212971538","66.6729037476443","67.4729400812021","64.7159030635361","70.3010893213271","58.3526792542346","53.6804175620502","52.7157827893591"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Croatia","HRV","","","","","","","","","","","","","","","","","","","","","","","","","","62.5852274429772","66.8678996018582","74.7026819643543","64.8438011665547","66.1460509798243","74.4420793864565","79.359168123064","81.1502928556016","81.5398527356933","81.6872646189575","81.5354185269313","83.6689839770411","83.5519966629432","82.4615750510762","70.397013461437","73.2802726706786","78.435249159432","79.7098027960427","81.7127947242977","85.9378921963142","91.3613632661389"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Cuba","CUB","76.8065379599513","76.8086504461305","76.8094974939889","76.8018034420664","76.7856933983471","76.8270440559194","76.819218409113","76.8137274113008","76.7633305265542","76.7051470738209","77.0337920495621","76.7800936995569","76.7862750409187","76.5113479685344","76.4142284347136","78.6770155734963","75.5116004900005","76.8171810541975","75.1367128239783","75.9286318811764","71.1144932237197","50.9961165399692","35.1468673383887","28.9158301790178","27.775896647282","29.3084176228486","32.6253336147218","32.7541989320698","32.5046329835855","31.8689322462587","31.0759878817225","29.3610963815873","24.7293133475239","26.5871335777077","31.3114153338743","39.3613744331974","37.1880142882062","37.9676096642032","44.917220748508","32.9139819587629","40.2919413008332","46.9604290476881","45.8662036340766","44.3238969253902","39.274201547312","31.6137399148428"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Curacao","CUW","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134.911459782692","144.555511068893","146.049122473292","166.739541731544","144.702341659916","143.932211823816","167.33120715431","175.63592594879","157.75882893022","157.570111562533","140.0391990649"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Cyprus","CYP","","","","","","92.1789863419375","112.368983807243","115.575508573482","105.251727916103","108.447116991234","108.325662982717","113.573064942897","115.162457079526","114.383740267896","121.758629672952","107.569824976944","93.4599276130589","97.5564563233101","101.583242519928","111.334126422912","108.608208716902","104.179904915897","110.097007340814","95.4163753507475","95.7761516051877","134.390566572445","140.848930490498","139.762943221523","134.909751651751","131.209319861428","137.494942180642","131.849090965307","123.641342533496","114.004668482326","113.903605268943","111.917072822542","109.806326467883","111.274951276524","112.925717017571","102.790860728549","109.101078651625","110.817045045575","112.537600734785","121.140161023913","131.115776842222","137.587203146686"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Czech Republic","CZE","","","","","","","","","","","","","","","","","","","","","63.4970161630816","71.2715410946615","78.5122732015507","78.7505529735655","75.3318340565801","83.4870632572953","81.0974959751374","84.6399130604194","84.4158277010735","85.9992285782893","98.0463388969232","99.0124561576286","91.334650324677","94.9735288575828","113.488959982229","121.297960403591","127.028381868435","129.77901730598","123.742499121909","112.797244532562","128.028911534811","137.862818884663","146.528856576028","146.42241704968","157.574982178056","155.175663480909"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Denmark","DNK","57.1347350987927","55.6743764687744","53.2210996356999","57.839919744784","64.6611923532198","59.7002078043683","61.0074115660481","60.2825588263846","57.0526837530442","60.8478808051498","65.4559479170131","70.7446514979046","70.8386911799004","69.6330553873116","70.9085936314997","72.0872826651166","64.7972977152301","61.3528559301278","63.7552791161449","67.0448704479388","67.2901956323191","69.1465270632839","67.0019697487162","65.6049285959626","67.7804557486188","68.514602773058","68.4712660120606","71.1684624019632","71.2991187214461","72.6971979470271","82.9839510533025","83.9685758745007","84.5569748062335","80.881707399814","82.2077652710513","89.3997408561776","97.3667362031348","100.067851177026","104.828229903848","89.7550392904332","94.0999768880069","101.245795489044","103.240970340292","103.050141083868","102.263916342342","104.048228406694"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Djibouti","DJI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","347.996532800529","299.367892600236","264.102925748362"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Dominica","DMA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.3263915183642","89.1332228330571","90.430745803056","84.0007925681494","87.7248401962242","117.539300563878","107.787724573456"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Dominican Republic","DOM","45.8826916257152","45.7155459345935","45.9196576431519","49.5349589133402","60.5915818231534","61.1139266198044","51.4706194103505","49.3519917420592","48.112780288949","53.793934312941","54.4149258426634","50.6152240699351","41.0749771330769","41.3411896915602","51.7434972710022","56.9971149804481","49.4260827751438","58.0564730668285","71.3525273587921","69.4726770929163","69.1984136750487","83.09106896203","80.4648015417106","78.0028967722022","77.157908271893","73.8979593803276","72.6424908698332","74.2332371692166","75.9113027135939","76.3027532814337","79.3003930961432","70.5105678080061","68.7232829028777","84.4495031861592","81.3514229381911","61.6535587358027","63.7664826351505","61.9472306770769","61.3920530912843","50.6122826050753","55.999936071454","58.9896658983352","58.3886738848346","56.6817561171068","55.4964232490441","52.1710777171955"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Ecuador","ECU","22.4512535597798","27.2705147299212","27.9579897376635","34.537634740314","41.404370100132","35.4050500448307","34.0139042731574","34.4422102372902","33.2958288169454","36.0795817670218","35.0250095913135","29.915273689661","32.4129455881689","30.8760173448129","33.05830053321","35.7173093974088","33.1106044808965","37.7307228547875","42.6623014756666","45.1129811864879","44.5949122940278","45.196639984556","44.8065436522069","43.1712184234683","43.7777474951998","45.9112707318244","44.2157026832153","45.0171863180765","43.395107949805","49.2012507989376","59.464699296633","50.7450571604332","49.3765496413265","47.2416306944026","50.6652403671973","56.0998297037723","59.7097831881018","62.5871384279303","68.0569473760308","52.1048490230741","60.3032387134123","64.4902388929988","61.7511124083851","59.6061560569664","57.7081689892069","45.243877148583"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Egypt, Arab Rep.","EGY","30.6627936031984","31.0246763634209","30.0853465291485","31.6962722041531","51.6648281140953","53.7142426412392","45.0854637114817","52.9519238967588","53.8393825871563","69.4642630644343","73.3830375611798","74.459577429536","64.2019950124688","57.1428571428571","52.5316455696203","46.112600536193","36.0544217687075","35.3398058252427","52.5974025974026","50.1298701298701","52.9227557411273","62.8444444444444","59.3098490294752","55.9278350515464","50.6285714285714","50.2450980392157","46.9485614646905","43.7382474614517","41.9276270006959","38.3615084525358","39.0179359012055","39.8104265402844","40.9870678279229","46.1796407185629","57.8199052132701","62.9526462395543","61.5185365063947","65.077873254565","71.6806253489671","56.5534446363462","47.9363500745898","45.2556341623514","40.7117692721084","40.373038056332","36.9201877934272","34.8459429600229"
Trade (% of GDP),"NE.TRD.GNFS.ZS","El Salvador","SLV","49.3838929491932","51.2460796546724","57.2215364162947","62.9430362194243","73.2489735154993","71.2629730981587","72.3607095211611","75.6380768673911","69.7962857581299","74.1127852234293","67.4064641855663","60.266492478384","51.2477402331044","54.3978010395888","50.290675048531","52.2105382093726","53.7141227244257","45.0946221996724","38.0957044115822","36.9282958229436","49.6156277885354","47.7534309263615","48.675245823902","53.5272904870361","55.1486486416098","59.3607543357884","55.2818567293307","63.5570927549383","60.8722907509534","60.9904896201298","68.7100889044911","65.8907385362251","65.9190907767708","68.23698247861","69.7822641767691","69.7158116750578","73.4555675070266","77.6210560347995","80.6659739399085","66.0711911744487","73.5372876725398","79.2766437025052","77.6485716222883","80.4511944908271","78.1044257477935","76.5602707370519"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Equatorial Guinea","GNQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131.02447181321","118.532782368937","134.083789857569","128.688006601458","122.212077110801","144.668225001248","114.377346635354","116.675422472364","106.893284926066","104.379198671388","98.8780591680756"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Eritrea","ERI","","","","","","","","","","","","","","","","","","","","","","","56.3771893721132","102.060001634922","110.881778212018","105.322628605412","116.617520301229","115.414776658722","94.9275656742685","96.2592361791151","67.8813619265146","72.0627109589752","76.5901636574451","74.0078242901552","65.570906849032","61.1060310218073","45.2608460537354","34.5595595326375","30.5609500494496","27.9721416148149","37.4714654565691","47.3937901188684","","","",""
Trade (% of GDP),"NE.TRD.GNFS.ZS","Estonia","EST","","","","","","","","","","","","","","","","","","","","","","","","","","139.087473677663","132.977442750892","151.051344390403","156.838235827521","144.116453592933","126.495610165523","126.456987901508","123.318214706657","122.776875234578","129.978208039533","135.938816584636","136.643220946677","133.987601252435","136.689051143382","116.764747673625","143.678224078619","167.391979831694","170.759926419412","166.452834530816","160.241474731979","150.937189701775"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Eswatini","SWZ","130.337078651685","122.745901639344","125.620567375887","126.558441558442","140.75723830735","129.831144465291","143.291139240506","134.039334341906","149.594868332208","162.12164889017","188.647508943166","181.014174485925","168.031523042659","162.566672054307","148.252227553119","149.516510903427","148.543310922732","163.953586143109","157.141047479819","171.003382700329","127.901782455933","129.895701893862","133.442034207466","133.66243773063","136.54378244486","133.763074820193","139.987221994018","137.502563031875","151.95049210792","146.26654470857","156.40202388772","155.971914390272","175.79799329482","172.092031193313","150.17440958364","124.5380371006","106.924594734626","114.851328068943","112.988948867252","107.354251117346","106.667443431392","80.7612996259771","79.6668677230246","86.8012959287576","88.3410218820077","84.0897115628866"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Ethiopia","ETH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.232935411689","45.3979041835072","41.4717870807625","40.7410841498626","39.6561241449515"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Faroe Islands","FRO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.9975483923111","96.8331350044144","107.564036645789","100.587330004083","95.6994101360299","102.899787646945","87.3457644546389","95.1782577643948","93.2557134504411","100.286360573684","100.449168192118","89.3804582010756","91.6760534240592","104.486853519189","114.96848279686","110.512867435256","102.730659133239","101.603754094974"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Fiji","FJI","","","","","","","","","","","100.466900430324","100.473295454545","92.8607867792348","92.6457632073399","86.7246922292794","89.0458827104224","81.1384004925771","87.3737373737374","107.671957671958","123.024900828203","129.5","117.815866797258","106.790552275096","111.781962338949","115.843028693277","114.143419105706","121.726031065881","119.697773064687","119.369767087837","122.802233816628","135.895641463483","129.997341839447","126.052579068143","128.975969916537","125.121987598815","117.740079365079","118.048331674709","110.389514898623","127.272259847697","106.044651371767","121.229028811832","124.475262814593","125.287862152659","126.350317844857","110.812306063192","101.188669200752"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Finland","FIN","49.421372437819","47.4424472948652","47.7903301511063","48.5077293540302","55.214913286566","50.3325744876036","49.2680829638187","52.3899812595919","52.6259379160503","58.1135300402631","62.946786701132","61.5966585231303","57.5754035932061","57.4195845200201","56.5993265993266","55.3077517383466","49.9832517186927","49.4787051804596","48.1576580686365","47.8746318007707","45.8415329983839","43.4884175882346","50.2417966077705","58.1649320950203","62.428236123814","64.0737095252108","65.7220105208507","68.2213217576507","66.9671464382356","66.2398751930411","74.8948271060231","70.2768481898388","69.2994625755964","68.0558026741527","70.960203580292","76.579207830612","81.9834930623435","82.8574024974341","86.184335829923","70.1233032732315","75.4644073922495","78.5795816119355","79.170500952561","77.0938865804298","74.1127227557674","71.3825484305887"
Trade (% of GDP),"NE.TRD.GNFS.ZS","France","FRA","31.4189565466435","32.0089591417485","32.470428853515","34.4059723112064","42.3557676233599","36.691736336041","39.5998708787581","40.6359698442343","39.4383488949127","41.0336254739961","43.5026672864511","45.4109434591213","45.2523852836828","45.1398283198465","47.5418299082076","47.0163879903232","40.8879984679522","40.2927394586107","41.3922169441697","44.0017811278671","42.7360551888574","42.983681489047","41.991612606025","39.9051237217838","41.8262397371907","43.6461285770923","44.3292399538117","48.0334968830664","49.5067667927119","49.7609206002288","55.8612457180345","54.9593680925757","53.0720247583335","50.7978335232353","51.9250078784333","53.9807067764121","56.1034244496256","56.420756583014","57.3970828857949","50.462450850073","54.8677910818934","58.7905764224005","59.7020591687875","59.764055074913","60.4787965196196","61.7516939345861"
Trade (% of GDP),"NE.TRD.GNFS.ZS","French Polynesia","PYF","","","","","","","","","","","","","","","","","","","","","","29.3135906929173","26.5389963080084","27.0725326683566","28.3777701197609","28.1594386793111","29.8887498973888","30.5893507490771","32.8265239048012","29.2447049325326","29.1253783690262","","","","","","","","","","","","","","",""
Trade (% of GDP),"NE.TRD.GNFS.ZS","Gabon","GAB","87.7094776068207","118.648810656518","145.34531797235","116.511458721291","100.807102502018","97.4264705882353","91.6840495063274","102.854245146334","108.679525222552","95.8889233633261","96.3503649635037","104.059075750357","101.261670451678","104.867290876731","99.2931499807223","119.853382205931","89.8956477475185","87.9144276143595","78.5220207494277","86.9936353425683","76.8974453905961","80.5349385481311","79.868842088552","83.3430365420292","99.9266868001633","95.1346961861668","95.6709008514144","98.5362645138464","95.9747826086956","97.7314524555904","101.701928939637","83.6386132424108","84.7590815376223","80.3026082056312","81.7675371418698","83.9495998399241","88.6494092562519","85.1324791636578","88.9988725945748","83.5045774235636","89.1576627248353","90.4983773331323","92.3428089420545","90.6350361478645","73.5203290162438","73.9497814588281"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Gambia, The","GMB","78.7004130335016","69.5485589519651","74.5288006756757","77.48375","82.6885295912141","88.3231692677071","87.411739122251","84.2526182685557","93.5691964285714","98.2147696788769","106.334684582956","110.718123040527","103.972547047922","112.970541020856","115.914128382631","97.7814665225553","102.722471997511","108.704991030241","108.818999972051","120.337404203123","131.485415341849","64.1029468943288","67.4430836477238","64.6299221312549","49.9160789438545","59.2767980339628","50.9543943800384","48.3174980980993","53.8709622701508","52.4132975230667","56.3598198850954","46.9292631865623","59.642950918834","68.8587930342232","49.9342995615683","50.0187233950976","50.374468581975","44.2938444656791","39.0890994561344","41.7773944257977","41.0125150279466","42.6397020468894","47.7006731141985","45.4619193623296","58.2579307752264","52.937505147568"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Georgia","GEO","","","","","","","","","","","","","","","","","","82.3943661971831","89.041095890411","87.5","85.3333333333333","58.8541666666667","101.943699731903","118.638889058298","166.902615538069","67.8286788091539","45.6965490500194","57.7530659289995","53.5666693215985","57.1518743274472","62.6613956413099","63.3299250824094","71.6291255364807","77.6333765369391","79.0407459055607","84.5295975354749","89.125374368197","88.3934140686603","86.2982243681487","78.1930390303569","82.8990541481835","87.5468528614097","91.9422785219247","95.6020858179071","96.7748361393137","98.7688227493738"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Germany","DEU","31.7107087065897","30.8437604701513","30.7327137062479","31.7032168786672","36.9529209561801","35.9068477988722","38.3701405541903","38.1039605229245","37.1805928204973","39.224573364244","41.854070791428","44.1831226459558","44.3878637812521","43.5755726577335","46.2426559117963","47.9153501709494","42.9446314642645","41.6894700598024","42.5265238948391","45.2159180692242","45.8635875773293","47.8173792407618","44.8908381608169","40.5767352603533","42.0578830860048","43.5816342149572","45.005620959935","49.6426586441629","51.5849723493611","53.3658496319459","61.5260610026125","62.0628388890423","60.9348898149328","61.8493197140493","66.2261991054223","70.9187129366213","77.4497291495463","79.8744173951311","81.5248047312183","71.2287128996251","79.8686242395882","85.2061212670221","86.5140548790483","85.0788766962491","84.6200933924979","86.2462246132087"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Ghana","GHA","44.0460380699424","36","35.9147424511545","37.8463296201085","40.1287553648069","37.8004921446148","31.7499233833895","22.0460449699901","18.0453635757171","22.3938771171427","17.6211145337441","10.0790350563159","6.32034331586679","11.5448983362132","18.8146111228152","24.243837597071","36.7116874888784","45.8481233243968","42.2454994120982","41.0858910510339","42.7281781307805","42.4883492637987","45.9935958613923","56.6691201156995","62.0211527377522","57.4230942889947","72.2049441293975","85.4018379695892","80.5995432469935","81.7051040340528","116.048430162968","110.045854160811","97.4892431746551","97.2871457139532","99.6703343472122","98.1715141146279","65.9214438401551","65.3543222852532","69.5142256111434","71.5947385281523","75.3778157916824","86.2954538549695","93.1680351286831","60.7593219028775","63.8365615580462","76.5212712995805"
Trade (% of GDP),"NE.TRD.GNFS.ZS","Gibraltar","GIB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Trade (% of GDP),"NE.TRD.GNFS.ZS","Greece","GRC","23.1099326477029","23.319216805262","25.31769773037","31.7303355049464","35.4768783212269","35.3229630981807","34.8786854889711","34.6615947063545","33.1365949700021","35.5322195542858","44.5858161409325","47.1403301540426","41.8515298185187","41.1755453410125","40.8984903013052","40.3879754972077","42.6520451400143","42.3183574435397","39.613233390776","40.7838568496537","40.128306906424","38.592785722687","38.8225931547213","37.0258993247001","36.1631225392895","37.1078806632466","37.4962332575218","39.2742288014129","42.2682807505266","47.3775982084231","58.4156773402129","56.1399686891397","50.3489962887975","48.1900537963457","49.8984414406951","50.9008643706162","52.8502388268866","57.5243740192966","59.3297155312655","47.7438466003341","51.1972857171986","56.8339647736227","62.0612847915005","62.8765015617254","66.5263275893829","65.2776924688798"
